"VL_PGTO","MUNICIPIO","CD_GR_CLASSE_CONTABIL","NM_GR_CLASSE_CONTABIL","ANO","DS_MES","NU_MES","SK_LOCALIDAD"
4143.53,Vargem,94,OUTRAS RECEITAS,2022,ABRIL,4,3893
47683.85,Vargem,43,ICMS,2022,MAIO,5,3893
66606.94,Vargem,51,IPVA,2022,MAIO,5,3893
28426.91,Vargem,27,ITCMD,2022,MAIO,5,3893
525.45,Vargem,78,OUTRAS RECEITAS,2022,MAIO,5,3893
2020,Vargem,86,OUTRAS RECEITAS,2022,MAIO,5,3893
1605.63,Vargem,94,OUTRAS RECEITAS,2022,MAIO,5,3893
19820.63,Vargem,43,ICMS,2022,JUNHO,6,3893
57531.71,Vargem,51,IPVA,2022,JUNHO,6,3893
49365.02,Vargem,27,ITCMD,2022,JUNHO,6,3893
189.87,Vargem,78,OUTRAS RECEITAS,2022,JUNHO,6,3893
1623.32,Vargem,94,OUTRAS RECEITAS,2022,JUNHO,6,3893
12456.51,Vargem,43,ICMS,2022,JULHO,7,3893
44690.48,Vargem,51,IPVA,2022,JULHO,7,3893
3027.41,Vargem,27,ITCMD,2022,JULHO,7,3893
234.66,Vargem,78,OUTRAS RECEITAS,2022,JULHO,7,3893
513.97,Vargem,86,OUTRAS RECEITAS,2022,JULHO,7,3893
13022.63,Vargem,94,OUTRAS RECEITAS,2022,JULHO,7,3893
821.36,Vargem,43,ICMS,2022,AGOSTO,8,3893
8930.16,Vargem,51,IPVA,2022,AGOSTO,8,3893
186,Vargem,94,OUTRAS RECEITAS,2022,AGOSTO,8,3893
4346460.11,Vargem Bonita,43,ICMS,2022,JANEIRO,1,4143
86024.79,Vargem Bonita,51,IPVA,2022,JANEIRO,1,4143
10063.76,Vargem Bonita,27,ITCMD,2022,JANEIRO,1,4143
109.31,Vargem Bonita,78,OUTRAS RECEITAS,2022,JANEIRO,1,4143
61606.22,Vargem Bonita,94,OUTRAS RECEITAS,2022,JANEIRO,1,4143
3528588.6,Vargem Bonita,43,ICMS,2022,FEVEREIRO,2,4143
94454.84,Vargem Bonita,51,IPVA,2022,FEVEREIRO,2,4143
15136.52,Vargem Bonita,27,ITCMD,2022,FEVEREIRO,2,4143
1272.95,Vargem Bonita,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,4143
3651.65,Vargem Bonita,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,4143
2553785.13,Vargem Bonita,43,ICMS,2022,MARÃO,3,4143
178767.04,Vargem Bonita,51,IPVA,2022,MARÃO,3,4143
10327.8,Vargem Bonita,27,ITCMD,2022,MARÃO,3,4143
1300.23,Vargem Bonita,78,OUTRAS RECEITAS,2022,MARÃO,3,4143
28716.92,Vargem Bonita,94,OUTRAS RECEITAS,2022,MARÃO,3,4143
3223734.99,Vargem Bonita,43,ICMS,2022,ABRIL,4,4143
125120.68,Vargem Bonita,51,IPVA,2022,ABRIL,4,4143
9908.04,Vargem Bonita,27,ITCMD,2022,ABRIL,4,4143
981.07,Vargem Bonita,78,OUTRAS RECEITAS,2022,ABRIL,4,4143
3350.85,Vargem Bonita,94,OUTRAS RECEITAS,2022,ABRIL,4,4143
2887371.73,Vargem Bonita,43,ICMS,2022,MAIO,5,4143
181914.29,Vargem Bonita,51,IPVA,2022,MAIO,5,4143
42931,Vargem Bonita,27,ITCMD,2022,MAIO,5,4143
147,Vargem Bonita,78,OUTRAS RECEITAS,2022,MAIO,5,4143
1348.7,Vargem Bonita,86,OUTRAS RECEITAS,2022,MAIO,5,4143
69491.6,Vargem Bonita,94,OUTRAS RECEITAS,2022,MAIO,5,4143
2816081.91,Vargem Bonita,43,ICMS,2022,JUNHO,6,4143
148291,Vargem Bonita,51,IPVA,2022,JUNHO,6,4143
179.74,Vargem Bonita,27,ITCMD,2022,JUNHO,6,4143
687.15,Vargem Bonita,78,OUTRAS RECEITAS,2022,JUNHO,6,4143
9.29,Vargem Bonita,86,OUTRAS RECEITAS,2022,JUNHO,6,4143
77530.74,Vargem Bonita,94,OUTRAS RECEITAS,2022,JUNHO,6,4143
3150982.72,Vargem Bonita,43,ICMS,2022,JULHO,7,4143
125681.1,Vargem Bonita,51,IPVA,2022,JULHO,7,4143
139914.21,Vargem Bonita,27,ITCMD,2022,JULHO,7,4143
370.95,Vargem Bonita,78,OUTRAS RECEITAS,2022,JULHO,7,4143
48.88,Vargem Bonita,86,OUTRAS RECEITAS,2022,JULHO,7,4143
93759.73,Vargem Bonita,94,OUTRAS RECEITAS,2022,JULHO,7,4143
6260.37,Vargem Bonita,43,ICMS,2022,AGOSTO,8,4143
29882.66,Vargem Bonita,51,IPVA,2022,AGOSTO,8,4143
2285.6,Vargem Bonita,27,ITCMD,2022,AGOSTO,8,4143
196.23,Vargem Bonita,78,OUTRAS RECEITAS,2022,AGOSTO,8,4143
308.6,Vargem Bonita,94,OUTRAS RECEITAS,2022,AGOSTO,8,4143
788244.75,VargeÃ£o,43,ICMS,2022,JANEIRO,1,5414
99287.76,VargeÃ£o,51,IPVA,2022,JANEIRO,1,5414
329.17,VargeÃ£o,27,ITCMD,2022,JANEIRO,1,5414
12.63,VargeÃ£o,78,OUTRAS RECEITAS,2022,JANEIRO,1,5414
36.25,VargeÃ£o,86,OUTRAS RECEITAS,2022,JANEIRO,1,5414
3145.05,VargeÃ£o,94,OUTRAS RECEITAS,2022,JANEIRO,1,5414
759946.16,VargeÃ£o,43,ICMS,2022,FEVEREIRO,2,5414
97186.44,VargeÃ£o,51,IPVA,2022,FEVEREIRO,2,5414
3577.8,VargeÃ£o,27,ITCMD,2022,FEVEREIRO,2,5414
793.63,VargeÃ£o,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5414
582.91,VargeÃ£o,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,5414
13992.62,VargeÃ£o,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5414
950173.6,VargeÃ£o,43,ICMS,2022,MARÃO,3,5414
200958.22,VargeÃ£o,51,IPVA,2022,MARÃO,3,5414
3281.67,VargeÃ£o,27,ITCMD,2022,MARÃO,3,5414
630.67,VargeÃ£o,78,OUTRAS RECEITAS,2022,MARÃO,3,5414
595.9,VargeÃ£o,86,OUTRAS RECEITAS,2022,MARÃO,3,5414
5069.08,VargeÃ£o,94,OUTRAS RECEITAS,2022,MARÃO,3,5414
1443431.27,VargeÃ£o,43,ICMS,2022,ABRIL,4,5414
173665.42,VargeÃ£o,51,IPVA,2022,ABRIL,4,5414
18974.73,VargeÃ£o,27,ITCMD,2022,ABRIL,4,5414
223.95,VargeÃ£o,78,OUTRAS RECEITAS,2022,ABRIL,4,5414
53,VargeÃ£o,86,OUTRAS RECEITAS,2022,ABRIL,4,5414
11060.46,VargeÃ£o,94,OUTRAS RECEITAS,2022,ABRIL,4,5414
1002820.18,VargeÃ£o,43,ICMS,2022,MAIO,5,5414
230036.58,VargeÃ£o,51,IPVA,2022,MAIO,5,5414
337.47,VargeÃ£o,27,ITCMD,2022,MAIO,5,5414
778.59,VargeÃ£o,78,OUTRAS RECEITAS,2022,MAIO,5,5414
174.94,VargeÃ£o,86,OUTRAS RECEITAS,2022,MAIO,5,5414
3747.92,VargeÃ£o,94,OUTRAS RECEITAS,2022,MAIO,5,5414
1009961.83,VargeÃ£o,43,ICMS,2022,JUNHO,6,5414
145512.64,VargeÃ£o,51,IPVA,2022,JUNHO,6,5414
340.86,VargeÃ£o,27,ITCMD,2022,JUNHO,6,5414
714.95,VargeÃ£o,78,OUTRAS RECEITAS,2022,JUNHO,6,5414
431.53,VargeÃ£o,86,OUTRAS RECEITAS,2022,JUNHO,6,5414
5865.28,VargeÃ£o,94,OUTRAS RECEITAS,2022,JUNHO,6,5414
1015914.87,VargeÃ£o,43,ICMS,2022,JULHO,7,5414
169967.1,VargeÃ£o,51,IPVA,2022,JULHO,7,5414
344.21,VargeÃ£o,27,ITCMD,2022,JULHO,7,5414
1172.15,VargeÃ£o,78,OUTRAS RECEITAS,2022,JULHO,7,5414
177.66,VargeÃ£o,86,OUTRAS RECEITAS,2022,JULHO,7,5414
4858.86,VargeÃ£o,94,OUTRAS RECEITAS,2022,JULHO,7,5414
21725.04,VargeÃ£o,43,ICMS,2022,AGOSTO,8,5414
59593.13,VargeÃ£o,51,IPVA,2022,AGOSTO,8,5414
500,VargeÃ£o,27,ITCMD,2022,AGOSTO,8,5414
352.43,VargeÃ£o,94,OUTRAS RECEITAS,2022,AGOSTO,8,5414
938194.32,Vidal Ramos,43,ICMS,2022,JANEIRO,1,3966
105294.48,Vidal Ramos,51,IPVA,2022,JANEIRO,1,3966
12998.65,Vidal Ramos,27,ITCMD,2022,JANEIRO,1,3966
643.15,Vidal Ramos,78,OUTRAS RECEITAS,2022,JANEIRO,1,3966
2740.41,Vidal Ramos,94,OUTRAS RECEITAS,2022,JANEIRO,1,3966
808707.18,Vidal Ramos,43,ICMS,2022,FEVEREIRO,2,3966
200695.56,Vidal Ramos,51,IPVA,2022,FEVEREIRO,2,3966
3090.15,Vidal Ramos,27,ITCMD,2022,FEVEREIRO,2,3966
236.59,Vidal Ramos,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3966
553.33,Vidal Ramos,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3966
36014.29,Vidal Ramos,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3966
815006.28,Vidal Ramos,43,ICMS,2022,MARÃO,3,3966
218088,Vidal Ramos,51,IPVA,2022,MARÃO,3,3966
21094.13,Vidal Ramos,27,ITCMD,2022,MARÃO,3,3966
866.44,Vidal Ramos,78,OUTRAS RECEITAS,2022,MARÃO,3,3966
539.38,Vidal Ramos,86,OUTRAS RECEITAS,2022,MARÃO,3,3966
4182.12,Vidal Ramos,94,OUTRAS RECEITAS,2022,MARÃO,3,3966
699533.46,Vidal Ramos,43,ICMS,2022,ABRIL,4,3966
189272.41,Vidal Ramos,51,IPVA,2022,ABRIL,4,3966
7110.06,Vidal Ramos,27,ITCMD,2022,ABRIL,4,3966
509.03,Vidal Ramos,78,OUTRAS RECEITAS,2022,ABRIL,4,3966
1854.47,Vidal Ramos,86,OUTRAS RECEITAS,2022,ABRIL,4,3966
22375.21,Vidal Ramos,94,OUTRAS RECEITAS,2022,ABRIL,4,3966
847182.01,Vidal Ramos,43,ICMS,2022,MAIO,5,3966
250452.56,Vidal Ramos,51,IPVA,2022,MAIO,5,3966
11247.69,Vidal Ramos,27,ITCMD,2022,MAIO,5,3966
147,Vidal Ramos,78,OUTRAS RECEITAS,2022,MAIO,5,3966
1345.53,Vidal Ramos,86,OUTRAS RECEITAS,2022,MAIO,5,3966
6302.63,Vidal Ramos,94,OUTRAS RECEITAS,2022,MAIO,5,3966
1629.81,Vidal Ramos,108,OUTRAS RECEITAS,2022,MAIO,5,3966
447378.97,Vidal Ramos,43,ICMS,2022,JUNHO,6,3966
209642.72,Vidal Ramos,51,IPVA,2022,JUNHO,6,3966
107110.34,Vidal Ramos,27,ITCMD,2022,JUNHO,6,3966
450.13,Vidal Ramos,78,OUTRAS RECEITAS,2022,JUNHO,6,3966
839.6,Vidal Ramos,86,OUTRAS RECEITAS,2022,JUNHO,6,3966
7993.44,Vidal Ramos,94,OUTRAS RECEITAS,2022,JUNHO,6,3966
971243.98,Vidal Ramos,43,ICMS,2022,JULHO,7,3966
186120.64,Vidal Ramos,51,IPVA,2022,JULHO,7,3966
35407.73,Vidal Ramos,27,ITCMD,2022,JULHO,7,3966
2037.86,Vidal Ramos,78,OUTRAS RECEITAS,2022,JULHO,7,3966
346.06,Vidal Ramos,86,OUTRAS RECEITAS,2022,JULHO,7,3966
5684.04,Vidal Ramos,94,OUTRAS RECEITAS,2022,JULHO,7,3966
5518.19,Vidal Ramos,43,ICMS,2022,AGOSTO,8,3966
26864.17,Vidal Ramos,51,IPVA,2022,AGOSTO,8,3966
147,Vidal Ramos,78,OUTRAS RECEITAS,2022,AGOSTO,8,3966
419.74,Vidal Ramos,94,OUTRAS RECEITAS,2022,AGOSTO,8,3966
6239286.46,Videira,43,ICMS,2022,JANEIRO,1,4144
1920201.88,Videira,51,IPVA,2022,JANEIRO,1,4144
19409.45,Videira,27,ITCMD,2022,JANEIRO,1,4144
4869.61,Videira,78,OUTRAS RECEITAS,2022,JANEIRO,1,4144
23185.8,Videira,86,OUTRAS RECEITAS,2022,JANEIRO,1,4144
89470.37,Videira,94,OUTRAS RECEITAS,2022,JANEIRO,1,4144
7500512.31,Videira,43,ICMS,2022,FEVEREIRO,2,4144
1980753.97,Videira,51,IPVA,2022,FEVEREIRO,2,4144
28979.77,Videira,27,ITCMD,2022,FEVEREIRO,2,4144
9205.74,Videira,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,4144
23205.56,Videira,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,4144
83383.92,Videira,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,4144
6956781.41,Videira,43,ICMS,2022,MARÃO,3,4144
3145213.5,Videira,51,IPVA,2022,MARÃO,3,4144
33405.81,Videira,27,ITCMD,2022,MARÃO,3,4144
12141.21,Videira,78,OUTRAS RECEITAS,2022,MARÃO,3,4144
28935.65,Videira,86,OUTRAS RECEITAS,2022,MARÃO,3,4144
99235.05,Videira,94,OUTRAS RECEITAS,2022,MARÃO,3,4144
6560438.79,Videira,43,ICMS,2022,ABRIL,4,4144
2373370.99,Videira,51,IPVA,2022,ABRIL,4,4144
37173.4,Videira,27,ITCMD,2022,ABRIL,4,4144
7307.41,Videira,78,OUTRAS RECEITAS,2022,ABRIL,4,4144
27845.76,Videira,86,OUTRAS RECEITAS,2022,ABRIL,4,4144
82134.44,Videira,94,OUTRAS RECEITAS,2022,ABRIL,4,4144
6944567.04,Videira,43,ICMS,2022,MAIO,5,4144
3117954.88,Videira,51,IPVA,2022,MAIO,5,4144
29097.88,Videira,27,ITCMD,2022,MAIO,5,4144
5676.26,Videira,78,OUTRAS RECEITAS,2022,MAIO,5,4144
137840.95,Videira,86,OUTRAS RECEITAS,2022,MAIO,5,4144
200932.02,Videira,94,OUTRAS RECEITAS,2022,MAIO,5,4144
167.95,Videira,108,OUTRAS RECEITAS,2022,MAIO,5,4144
8188567.97,Videira,43,ICMS,2022,JUNHO,6,4144
2757775.43,Videira,51,IPVA,2022,JUNHO,6,4144
22959.37,Videira,27,ITCMD,2022,JUNHO,6,4144
4473.54,Videira,78,OUTRAS RECEITAS,2022,JUNHO,6,4144
152120.47,Videira,86,OUTRAS RECEITAS,2022,JUNHO,6,4144
198906.09,Videira,94,OUTRAS RECEITAS,2022,JUNHO,6,4144
7651614.18,Videira,43,ICMS,2022,JULHO,7,4144
2208522.2,Videira,51,IPVA,2022,JULHO,7,4144
213956.88,Videira,27,ITCMD,2022,JULHO,7,4144
6953.37,Videira,78,OUTRAS RECEITAS,2022,JULHO,7,4144
155627.23,Videira,86,OUTRAS RECEITAS,2022,JULHO,7,4144
174625.12,Videira,94,OUTRAS RECEITAS,2022,JULHO,7,4144
121936.99,Videira,43,ICMS,2022,AGOSTO,8,4144
801778.7,Videira,51,IPVA,2022,AGOSTO,8,4144
3976.65,Videira,78,OUTRAS RECEITAS,2022,AGOSTO,8,4144
4,Videira,86,OUTRAS RECEITAS,2022,AGOSTO,8,4144
14193.03,Videira,94,OUTRAS RECEITAS,2022,AGOSTO,8,4144
622747.36,Vitor Meireles,43,ICMS,2022,JANEIRO,1,3931
76202.55,Vitor Meireles,51,IPVA,2022,JANEIRO,1,3931
2039.4,Vitor Meireles,27,ITCMD,2022,JANEIRO,1,3931
228.39,Vitor Meireles,78,OUTRAS RECEITAS,2022,JANEIRO,1,3931
7073.86,Vitor Meireles,94,OUTRAS RECEITAS,2022,JANEIRO,1,3931
1095410.98,Vitor Meireles,43,ICMS,2022,FEVEREIRO,2,3931
86476.15,Vitor Meireles,51,IPVA,2022,FEVEREIRO,2,3931
3289.27,Vitor Meireles,27,ITCMD,2022,FEVEREIRO,2,3931
726.33,Vitor Meireles,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3931
6796.61,Vitor Meireles,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3931
519575.02,Vitor Meireles,43,ICMS,2022,MARÃO,3,3931
135885.86,Vitor Meireles,51,IPVA,2022,MARÃO,3,3931
8085.6,Vitor Meireles,27,ITCMD,2022,MARÃO,3,3931
478.47,Vitor Meireles,78,OUTRAS RECEITAS,2022,MARÃO,3,3931
35993.69,Vitor Meireles,94,OUTRAS RECEITAS,2022,MARÃO,3,3931
457417.8,Vitor Meireles,43,ICMS,2022,ABRIL,4,3931
97226,Vitor Meireles,51,IPVA,2022,ABRIL,4,3931
5954.2,Vitor Meireles,27,ITCMD,2022,ABRIL,4,3931
571.62,Vitor Meireles,78,OUTRAS RECEITAS,2022,ABRIL,4,3931
4057.82,Vitor Meireles,94,OUTRAS RECEITAS,2022,ABRIL,4,3931
630119.34,Vitor Meireles,43,ICMS,2022,MAIO,5,3931
138710.93,Vitor Meireles,51,IPVA,2022,MAIO,5,3931
2625,Vitor Meireles,27,ITCMD,2022,MAIO,5,3931
456.78,Vitor Meireles,78,OUTRAS RECEITAS,2022,MAIO,5,3931
835.83,Vitor Meireles,86,OUTRAS RECEITAS,2022,MAIO,5,3931
3470.97,Vitor Meireles,94,OUTRAS RECEITAS,2022,MAIO,5,3931
759491.44,Vitor Meireles,43,ICMS,2022,JUNHO,6,3931
132891.78,Vitor Meireles,51,IPVA,2022,JUNHO,6,3931
1437.6,Vitor Meireles,27,ITCMD,2022,JUNHO,6,3931
825.82,Vitor Meireles,78,OUTRAS RECEITAS,2022,JUNHO,6,3931
548.55,Vitor Meireles,86,OUTRAS RECEITAS,2022,JUNHO,6,3931
3433.45,Vitor Meireles,94,OUTRAS RECEITAS,2022,JUNHO,6,3931
530570.69,Vitor Meireles,43,ICMS,2022,JULHO,7,3931
111355.85,Vitor Meireles,51,IPVA,2022,JULHO,7,3931
4834,Vitor Meireles,27,ITCMD,2022,JULHO,7,3931
298.44,Vitor Meireles,78,OUTRAS RECEITAS,2022,JULHO,7,3931
88.94,Vitor Meireles,86,OUTRAS RECEITAS,2022,JULHO,7,3931
5114.41,Vitor Meireles,94,OUTRAS RECEITAS,2022,JULHO,7,3931
7818.82,Vitor Meireles,43,ICMS,2022,AGOSTO,8,3931
33189.95,Vitor Meireles,51,IPVA,2022,AGOSTO,8,3931
12.63,Vitor Meireles,78,OUTRAS RECEITAS,2022,AGOSTO,8,3931
2.56,Vitor Meireles,86,OUTRAS RECEITAS,2022,AGOSTO,8,3931
10216.77,Vitor Meireles,94,OUTRAS RECEITAS,2022,AGOSTO,8,3931
337633.4,Witmarsum,43,ICMS,2022,JANEIRO,1,3932
96278.46,Witmarsum,51,IPVA,2022,JANEIRO,1,3932
12.64,Witmarsum,78,OUTRAS RECEITAS,2022,JANEIRO,1,3932
2791.61,Witmarsum,94,OUTRAS RECEITAS,2022,JANEIRO,1,3932
172117.5,Witmarsum,43,ICMS,2022,FEVEREIRO,2,3932
135779.61,Witmarsum,51,IPVA,2022,FEVEREIRO,2,3932
2377.4,Witmarsum,27,ITCMD,2022,FEVEREIRO,2,3932
1240.3,Witmarsum,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3932
3654.35,Witmarsum,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3932
174207.12,Witmarsum,43,ICMS,2022,MARÃO,3,3932
149427.48,Witmarsum,51,IPVA,2022,MARÃO,3,3932
367.8,Witmarsum,27,ITCMD,2022,MARÃO,3,3932
751.12,Witmarsum,78,OUTRAS RECEITAS,2022,MARÃO,3,3932
2181.4,Witmarsum,86,OUTRAS RECEITAS,2022,MARÃO,3,3932
3252.61,Witmarsum,94,OUTRAS RECEITAS,2022,MARÃO,3,3932
265393.78,Witmarsum,43,ICMS,2022,ABRIL,4,3932
158011.96,Witmarsum,51,IPVA,2022,ABRIL,4,3932
57.42,Witmarsum,78,OUTRAS RECEITAS,2022,ABRIL,4,3932
600,Witmarsum,86,OUTRAS RECEITAS,2022,ABRIL,4,3932
4171.28,Witmarsum,94,OUTRAS RECEITAS,2022,ABRIL,4,3932
213101.99,Witmarsum,43,ICMS,2022,MAIO,5,3932
146683.54,Witmarsum,51,IPVA,2022,MAIO,5,3932
572.19,Witmarsum,78,OUTRAS RECEITAS,2022,MAIO,5,3932
1190.68,Witmarsum,86,OUTRAS RECEITAS,2022,MAIO,5,3932
3846.63,Witmarsum,94,OUTRAS RECEITAS,2022,MAIO,5,3932
286003.75,Witmarsum,43,ICMS,2022,JUNHO,6,3932
184905.01,Witmarsum,51,IPVA,2022,JUNHO,6,3932
367.21,Witmarsum,78,OUTRAS RECEITAS,2022,JUNHO,6,3932
1148.15,Witmarsum,86,OUTRAS RECEITAS,2022,JUNHO,6,3932
7131.72,Witmarsum,94,OUTRAS RECEITAS,2022,JUNHO,6,3932
184001.61,Witmarsum,43,ICMS,2022,JULHO,7,3932
132742.06,Witmarsum,51,IPVA,2022,JULHO,7,3932
4932.5,Witmarsum,27,ITCMD,2022,JULHO,7,3932
444.15,Witmarsum,78,OUTRAS RECEITAS,2022,JULHO,7,3932
897.2,Witmarsum,86,OUTRAS RECEITAS,2022,JULHO,7,3932
4563.22,Witmarsum,94,OUTRAS RECEITAS,2022,JULHO,7,3932
1660.67,Witmarsum,43,ICMS,2022,AGOSTO,8,3932
28653.14,Witmarsum,51,IPVA,2022,AGOSTO,8,3932
481,Witmarsum,94,OUTRAS RECEITAS,2022,AGOSTO,8,3932
9921262.27,XanxerÃª,43,ICMS,2022,JANEIRO,1,5415
1614223.58,XanxerÃª,51,IPVA,2022,JANEIRO,1,5415
24024.46,XanxerÃª,27,ITCMD,2022,JANEIRO,1,5415
3502,XanxerÃª,78,OUTRAS RECEITAS,2022,JANEIRO,1,5415
13587.07,XanxerÃª,86,OUTRAS RECEITAS,2022,JANEIRO,1,5415
74575.5,XanxerÃª,94,OUTRAS RECEITAS,2022,JANEIRO,1,5415
12152260.78,XanxerÃª,43,ICMS,2022,FEVEREIRO,2,5415
1751090.39,XanxerÃª,51,IPVA,2022,FEVEREIRO,2,5415
85174.45,XanxerÃª,27,ITCMD,2022,FEVEREIRO,2,5415
5664.43,XanxerÃª,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5415
40246.29,XanxerÃª,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,5415
110573.25,XanxerÃª,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5415
11510089.83,XanxerÃª,43,ICMS,2022,MARÃO,3,5415
2504279.22,XanxerÃª,51,IPVA,2022,MARÃO,3,5415
62189.06,XanxerÃª,27,ITCMD,2022,MARÃO,3,5415
11106.58,XanxerÃª,78,OUTRAS RECEITAS,2022,MARÃO,3,5415
36986.03,XanxerÃª,86,OUTRAS RECEITAS,2022,MARÃO,3,5415
119167.1,XanxerÃª,94,OUTRAS RECEITAS,2022,MARÃO,3,5415
8940381.51,XanxerÃª,43,ICMS,2022,ABRIL,4,5415
2055239.37,XanxerÃª,51,IPVA,2022,ABRIL,4,5415
30262.74,XanxerÃª,27,ITCMD,2022,ABRIL,4,5415
3518.71,XanxerÃª,78,OUTRAS RECEITAS,2022,ABRIL,4,5415
30817.71,XanxerÃª,86,OUTRAS RECEITAS,2022,ABRIL,4,5415
83265.73,XanxerÃª,94,OUTRAS RECEITAS,2022,ABRIL,4,5415
17169174.31,XanxerÃª,43,ICMS,2022,MAIO,5,5415
2572083.15,XanxerÃª,51,IPVA,2022,MAIO,5,5415
147798.3,XanxerÃª,27,ITCMD,2022,MAIO,5,5415
3196.91,XanxerÃª,78,OUTRAS RECEITAS,2022,MAIO,5,5415
47405.61,XanxerÃª,86,OUTRAS RECEITAS,2022,MAIO,5,5415
228784.34,XanxerÃª,94,OUTRAS RECEITAS,2022,MAIO,5,5415
10336334.65,XanxerÃª,43,ICMS,2022,JUNHO,6,5415
2324273.92,XanxerÃª,51,IPVA,2022,JUNHO,6,5415
42487.23,XanxerÃª,27,ITCMD,2022,JUNHO,6,5415
4763,XanxerÃª,78,OUTRAS RECEITAS,2022,JUNHO,6,5415
49103.64,XanxerÃª,86,OUTRAS RECEITAS,2022,JUNHO,6,5415
82843.87,XanxerÃª,94,OUTRAS RECEITAS,2022,JUNHO,6,5415
199.24,XanxerÃª,108,OUTRAS RECEITAS,2022,JUNHO,6,5415
11406796.49,XanxerÃª,43,ICMS,2022,JULHO,7,5415
2094997.63,XanxerÃª,51,IPVA,2022,JULHO,7,5415
37734.14,XanxerÃª,27,ITCMD,2022,JULHO,7,5415
13480.39,XanxerÃª,78,OUTRAS RECEITAS,2022,JULHO,7,5415
36770.19,XanxerÃª,86,OUTRAS RECEITAS,2022,JULHO,7,5415
176243.09,XanxerÃª,94,OUTRAS RECEITAS,2022,JULHO,7,5415
55492.77,XanxerÃª,43,ICMS,2022,AGOSTO,8,5415
510726.98,XanxerÃª,51,IPVA,2022,AGOSTO,8,5415
628.63,XanxerÃª,78,OUTRAS RECEITAS,2022,AGOSTO,8,5415
3771.63,XanxerÃª,94,OUTRAS RECEITAS,2022,AGOSTO,8,5415
132154.6,Xavantina,43,ICMS,2022,JANEIRO,1,4159
142572.03,Xavantina,51,IPVA,2022,JANEIRO,1,4159
13914.24,Xavantina,27,ITCMD,2022,JANEIRO,1,4159
382.4,Xavantina,78,OUTRAS RECEITAS,2022,JANEIRO,1,4159
7444.76,Xavantina,94,OUTRAS RECEITAS,2022,JANEIRO,1,4159
78692.69,Xavantina,43,ICMS,2022,FEVEREIRO,2,4159
96630.49,Xavantina,51,IPVA,2022,FEVEREIRO,2,4159
5021.93,Xavantina,27,ITCMD,2022,FEVEREIRO,2,4159
385.91,Xavantina,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,4159
6434.5,Xavantina,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,4159
77347.32,Xavantina,43,ICMS,2022,MARÃO,3,4159
179512.82,Xavantina,51,IPVA,2022,MARÃO,3,4159
2662.55,Xavantina,27,ITCMD,2022,MARÃO,3,4159
953.83,Xavantina,78,OUTRAS RECEITAS,2022,MARÃO,3,4159
8794.19,Xavantina,94,OUTRAS RECEITAS,2022,MARÃO,3,4159
86647.39,Xavantina,43,ICMS,2022,ABRIL,4,4159
173943.65,Xavantina,51,IPVA,2022,ABRIL,4,4159
5585.34,Xavantina,27,ITCMD,2022,ABRIL,4,4159
1419.16,Xavantina,78,OUTRAS RECEITAS,2022,ABRIL,4,4159
7342.33,Xavantina,94,OUTRAS RECEITAS,2022,ABRIL,4,4159
70297.46,Xavantina,43,ICMS,2022,MAIO,5,4159
178412.66,Xavantina,51,IPVA,2022,MAIO,5,4159
3544.03,Xavantina,27,ITCMD,2022,MAIO,5,4159
564.36,Xavantina,78,OUTRAS RECEITAS,2022,MAIO,5,4159
14.92,Xavantina,86,OUTRAS RECEITAS,2022,MAIO,5,4159
20784.4,Xavantina,94,OUTRAS RECEITAS,2022,MAIO,5,4159
92012.81,Xavantina,43,ICMS,2022,JUNHO,6,4159
161691.15,Xavantina,51,IPVA,2022,JUNHO,6,4159
8518.31,Xavantina,27,ITCMD,2022,JUNHO,6,4159
515.68,Xavantina,78,OUTRAS RECEITAS,2022,JUNHO,6,4159
15.01,Xavantina,86,OUTRAS RECEITAS,2022,JUNHO,6,4159
8379.44,Xavantina,94,OUTRAS RECEITAS,2022,JUNHO,6,4159
99659.78,Xavantina,43,ICMS,2022,JULHO,7,4159
122189.51,Xavantina,51,IPVA,2022,JULHO,7,4159
6623.55,Xavantina,27,ITCMD,2022,JULHO,7,4159
945.65,Xavantina,78,OUTRAS RECEITAS,2022,JULHO,7,4159
17.14,Xavantina,86,OUTRAS RECEITAS,2022,JULHO,7,4159
