DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;NM_SOCIAL_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;CD_SITUACAO_JULGAMENTO;DS_SITUACAO_JULGAMENTO;CD_SITUACAO_CASSACAO;DS_SITUACAO_CASSACAO;CD_SITUACAO_DCONST_DIPLOMA;DS_SITUACAO_DCONST_DIPLOMA;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;NM_TIPO_DESTINACAO_VOTOS;QT_VOTOS_NOMINAIS_VALIDOS;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81515;IPUMIRIM;90;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;271;Válido;271;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80730;CANOINHAS;8;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;4013;Válido;4013;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81434;IMBITUBA;73;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;2901;Válido;2901;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81302;ALTO BELA VISTA;9;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;112;Válido;112;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80616;CAMBORIÚ;103;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;4258;Válido;4258;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81035;FAXINAL DOS GUEDES;43;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;2199;Válido;2199;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80870;CORUPÁ;87;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;540;Válido;540;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81205;SANTIAGO DO SUL;78;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;112;Válido;112;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82279;NOVA VENEZA;98;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;669;Válido;669;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82031;MAJOR VIEIRA;8;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;441;Válido;441;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83798;VIDEIRA;36;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;1850;Válido;1850;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82392;PAPANDUVA;81;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;853;Válido;853;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81426;ENTRE RIOS;48;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;66;Válido;66;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83836;XANXERÊ;43;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;3190;Válido;3190;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81094;GALVÃO;49;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;166;Válido;166;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80284;SERRA ALTA;83;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;488;Válido;488;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80624;PASSOS MAIA;63;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;259;Válido;259;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83313;SÃO JOSÉ DO CERRITO;104;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;520;Válido;520;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80209;TIMBÓ GRANDE;51;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;372;Válido;372;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82090;MATOS COSTA;25;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;47;Válido;47;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81566;PALMEIRA;93;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;252;Válido;252;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81930;LEOBERTO LEAL;39;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;185;Válido;185;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81272;GUARAMIRIM;60;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;2265;Válido;2265;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81299;GUARUJÁ DO SUL;50;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;145;Válido;145;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82651;PORTO BELO;31;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;1411;Válido;1411;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83895;BOM JARDIM DA SERRA;28;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;153;Válido;153;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80098;ÁGUAS DE CHAPECÓ;70;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;238;Válido;238;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81612;ITAJAÍ;16;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;4915;Válido;4915;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;96;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;6715;Válido;6715;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;105;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;7043;Válido;7043;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83275;SÃO JOSÉ;29;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;19692;Válido;19692;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82996;ROMELÂNDIA;82;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;91;Válido;91;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83275;SÃO JOSÉ;84;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;19553;Válido;19553;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81752;JARAGUÁ DO SUL;17;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;3472;Válido;3472;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82155;MONDAÍ;41;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;315;Válido;315;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80802;ARVOREDO;61;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;137;Válido;137;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80942;SÃO CRISTÓVÃO DO SUL;11;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;171;Válido;171;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;95;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;6343;Válido;6343;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81612;ITAJAÍ;97;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;8531;Válido;8531;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83372;SÃO MARTINHO;99;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;356;Válido;356;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82554;PINHEIRO PRETO;47;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;263;Válido;263;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83631;TREZE TÍLIAS;47;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;474;Válido;474;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83712;URUBICI;4;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;820;Válido;820;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82759;PRESIDENTE GETÚLIO;14;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;1143;Válido;1143;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80683;BALNEÁRIO BARRA DO SUL;27;3;Governador;240001611133;44;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;240001681560;BORA TRABALHAR;UNIÃO / PATRIOTA / PSD;N;1196;Válido;1196;4;NÃO ELEITO
